"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1896683718817063066","Tue Mar 04 22:18:33 +0000 2025","13","@menangkopi @txtdrbekasi Mjb. Bukankah udh jadi budaya pemerenta Indo dlm mengatasi banjir bukan dgn ngeruk sungai manajemen pengolahan sampah atau memperbanyak ruang resapan air tapi : 'cukup' dgn meninggikan jalan? Cmiiw ","1897049049620214040","","menangkopi","in","","0","1","0","https://x.com/dindaakusumo/status/1897049049620214040","19006615","dindaakusumo"
"1896899850584908169","Tue Mar 04 22:18:32 +0000 2025","0","@txtdrbekasi Mantap Bang Vino! Orang Babelan yang juga kena dampak banjir.","1897049046134747273","","txtdrbekasi","in","Sydney, New South Wales","0","0","0","https://x.com/S9ouw/status/1897049046134747273","478240995","S9ouw"
"1897049042800251035","Tue Mar 04 22:18:31 +0000 2025","0","@txtdrbekasi min info akses ke terminal dong esp dari arah barat (st bekasi). banjir gak ya?","1897049042800251035","","txtdrbekasi","in","21↑ 🇮🇩 #CabutUUTNI","0","1","0","https://x.com/rotaecalamitas/status/1897049042800251035","1613589062442713088","rotaecalamitas"
"1896787300983697818","Tue Mar 04 22:18:31 +0000 2025","1","@sepiberbisik Di rumahku teluk pucung seatap banjir kiriman udh 3hari berturut2 dari day1 ramadhan puncaknya kemarin pemdanya korup #PrayForBekasi https://t.co/HtPQMXyDf2","1897049040908640577","https://pbs.twimg.com/amplify_video_thumb/1897048963678920706/img/hOroG1XQqPpWdlcG.jpg","sepiberbisik","in","Bekasi","0","0","0","https://x.com/viego_freesia/status/1897049040908640577","85543146","viego_freesia"
"1897049038329155987","Tue Mar 04 22:18:30 +0000 2025","0","Banjir bekasi brutal bgt Depok yg airnya udah 3 hari kotor aja kesel parah Semangattttt warga Bekasi","1897049038329155987","","","in","","0","0","0","https://x.com/parpelv/status/1897049038329155987","1225388887486255104","parpelv"
"1897039752710500850","Tue Mar 04 22:18:24 +0000 2025","0","@__threesha tau ya pdhl banyak rumah temenku yg di banjir sana","1897049010730623292","","__threesha","in","London, England","0","1","0","https://x.com/vPabitel/status/1897049010730623292","1739638591985524736","vPabitel"
"1897048967311171670","Tue Mar 04 22:18:13 +0000 2025","2","bismillah puasa ke 5. semoga banjir orderann dijauhkan dari cust rude &amp; cust jadi langganan aamiin #zonauang️","1897048967311171670","","","in","status : close 🫧 frs on wa 📮","0","0","2","https://x.com/cushitei/status/1897048967311171670","1556601520128266241","cushitei"
"1897048937393230198","Tue Mar 04 22:18:06 +0000 2025","0","Pengen #KaburAjaDulu ke tempat yang bebas banjir gak sih? Yang pemerintahnya ngejaga kawasan yang harusnya jadi resapan air tetap steril dari pembangunan Yang rakyatnya gak buang sampah sembarangan Yang pengusahanya gak menyuap govt official Yang govt officialnya gak korup","1897048937393230198","","","in","","0","0","0","https://x.com/KaburAjaDulu/status/1897048937393230198","431779084","KaburAjaDulu"
"1897039752710500850","Tue Mar 04 22:17:46 +0000 2025","0","@vPabitel Bekasi banjir sekolah knp ga minggu depan aj","1897048852051767629","","vPabitel","in","","0","1","0","https://x.com/__threesha/status/1897048852051767629","1750214200071479297","__threesha"
"1896985854536769738","Tue Mar 04 22:17:29 +0000 2025","0","@bacottetangga__ Nggak dijebolpun kayaknya tetep banjir","1897048780203286984","","bacottetanggaid","in","Solo-Surabaya-Jakarta-Anywhere","0","0","0","https://x.com/halimfuadi/status/1897048780203286984","98910062","halimfuadi"
"1897048729921970488","Tue Mar 04 22:17:17 +0000 2025","0","Disaat banjir Bekasi akun @txtdrbekasi dan @kp2c_info paling debest ngasih infonya *tabik","1897048729921970488","","","in","","0","0","0","https://x.com/intantweet/status/1897048729921970488","100942321","intantweet"
"1897048701249708258","Tue Mar 04 22:17:10 +0000 2025","0","Sedikit yang mengira banjir bisa segede gini di sebuah kota yang bersebelahan dengan ibu kota suatu negara.","1897048701249708258","","","in","","0","1","0","https://x.com/_dimasadty_/status/1897048701249708258","1365204909570760705","_dimasadty_"
"1896831829505970501","Tue Mar 04 22:17:05 +0000 2025","0","@wickedlywildd @BisKota_ @peterparxer26 2013 banjir sampe istana negara loh lumayan parah juga mungkin terburuk sebelum 2020","1897048678269173829","","wickedlywildd","in","","0","1","0","https://x.com/meow_leader2/status/1897048678269173829","1686333533454036993","meow_leader2"
"1897048663106707903","Tue Mar 04 22:17:01 +0000 2025","1","Yang lagi kena banjir semoga segera surut dan bisa berbenah lagi Yuk mulai sebel sama orang yang buang sampah sembarangan apalagi di sungai mulai kritis sama yang bangun properti di area penyerapan dan kebijakan lingkungan yang bener Banjir itu gak enak!","1897048663106707903","","","in","","0","0","0","https://x.com/HariantoIchsan/status/1897048663106707903","1087287175249416192","HariantoIchsan"
"1897048660422308254","Tue Mar 04 22:17:00 +0000 2025","0","Banjir tahun ini paling melow entah kenapa. Liat berseliweran nangis mulu. Semoga Allah jaga kita semua. Aamiin ","1897048660422308254","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/dibalikminka/status/1897048660422308254","301895132","dibalikminka"
"1896787089653641480","Tue Mar 04 22:16:56 +0000 2025","0","@lookcario Hari ini kira2 masih banjir ga ya?","1897048644307783810","","lookcario","in","Saturn","0","0","0","https://x.com/lovxlyaf/status/1897048644307783810","738609059339739136","lovxlyaf"
"1897048596048175614","Tue Mar 04 22:16:45 +0000 2025","1","ya Allah Pray for Banjir di Puncak semoga tdk ada korban jiwa semoga abis ini cpt surut dan Pulih","1897048596048175614","","","in","dm for proof","0","1","0","https://x.com/eazycalc/status/1897048596048175614","1819608450911092736","eazycalc"
"1897048564565733436","Tue Mar 04 22:16:37 +0000 2025","0","bener2 pemerintah ga ada bebenahnya sama sekali gak belajar dari banjir 2020. bebersih begini tuh ga cuma sehari-dua hari. belum lagi bakal ngeluarin duit buat beli2 perabot yg rusak nantinya. sehat2 buat kita korban banjir kiriman kak.","1897048564565733436","","","in","Indonesia 🇮🇩","0","1","0","https://x.com/DevyAyu92/status/1897048564565733436","313112084","DevyAyu92"
"1896990825638453714","Tue Mar 04 22:16:28 +0000 2025","0","@txtdrbekasi Babelan masih Banjir","1897048525579673756","","txtdrbekasi","in","","0","0","0","https://x.com/NanaSaf_/status/1897048525579673756","1344243884579115009","NanaSaf_"
"1896834351817703690","Tue Mar 04 22:16:19 +0000 2025","1","@harrysofian trs banyak yg nyalahin developer. pdhl ya itu resikonya. apalg perumahan baru kanan kiri masih sawah. hrsnya tau klo rumah yg dia mau ambil dlunya jg sawah. resikonya ya banjir","1897048487617028282","","harrysofian","in","Jakarta Capital Region","0","0","0","https://x.com/wadidiwww_/status/1897048487617028282","969542504084267010","wadidiwww_"
"1897048427332354050","Tue Mar 04 22:16:05 +0000 2025","0","ditengah huru hara banjir ini yakin besok mau kelas offline..? ‍️","1897048427332354050","","","in","she-her","0","0","0","https://x.com/yooncgiii/status/1897048427332354050","1532730468","yooncgiii"
"1897037100098445713","Tue Mar 04 22:15:57 +0000 2025","0","@forevrinme @txtdrjkt Keknya masih banjir deh kak ada info ampe selutuut","1897048396428701852","","forevrinme","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bangcanstreet_/status/1897048396428701852","890931745","bangcanstreet_"
"1897047785956114432","Tue Mar 04 22:15:55 +0000 2025","0","@euphoracc rumah ga banjir tapi akses kemana mana gue sulit anjir","1897048387553526010","","baddiestt_","in","ur heart","0","1","0","https://x.com/quincysz/status/1897048387553526010","1560442234813960192","quincysz"
"1897039213834723518","Tue Mar 04 22:15:51 +0000 2025","8","@txtdrjkt Klo yg dilewatin kali pesanggrahan emg gtu sih min. Soalnya daerah dataran rendah Apalagi Cipulir ama Swadharma tu. Klo udh banjir pilihannya 2. Tidur di kantor atau ngungsi ke tempat lain ","1897048371623518485","","txtdrjkt","in","","0","1","0","https://x.com/kaitou_kicks/status/1897048371623518485","113562885","kaitou_kicks"
"1896890840855048451","Tue Mar 04 22:15:50 +0000 2025","0","@charmjaemin kamu dom mana kak? rumahku bulan ini baru hujan deres kemarin itu sampe agak banjir","1897048365105655892","","charmjaemin","in","all unit stan","0","0","0","https://x.com/sparklyavenue/status/1897048365105655892","1117269097945767939","sparklyavenue"
"1896965408160375082","Tue Mar 04 22:15:45 +0000 2025","1","@herpeachy amaaan alhamdulillah rumah aku jauh dari banjir (jangan sampe)","1897048343408468275","","herpeachy","in","","0","1","0","https://x.com/mathiclda/status/1897048343408468275","1847162820632469504","mathiclda"
"1897048312433533325","Tue Mar 04 22:15:37 +0000 2025","1","semoga banjir cepat surut semua selamet kerugiannya cepet keganti. semoga pemerintah yg dzolim segera sadar &amp; mulai kerja bener tp tlg kasi paham dulu ya Allah misal tbtb asem urat naik ke 14","1897048312433533325","","","in","ksj's","0","1","0","https://x.com/alkocokpuket/status/1897048312433533325","552546666","alkocokpuket"
"1897048286554677556","Tue Mar 04 22:15:31 +0000 2025","2","Kerusakan lingkungan sbg pemicu pemanasan global dan perubahan iklim. Menyebabkan curah hujan tdk teratur. Lahan hijau yg seharusnya berfungsi sbg penyerapan air berubah fungsi jadi lahan komersial. Akibatnya banjir bandang TDK terkendali. #banjirbekasi","1897048286554677556","","","in","","0","0","0","https://x.com/SPedalangan/status/1897048286554677556","1345616086276837377","SPedalangan"
"1897048284625297783","Tue Mar 04 22:15:31 +0000 2025","0","alhamdulillah rumah gk banjir krna saya bangun tinggi dan 2 lantai tp tetangga pda kemasukan air dan akses jalan sana sini banjir cuma sumarecon jalan aman gk banjir","1897048284625297783","","","in","Bekasi Utara, West Java","0","0","0","https://x.com/muhamadjenal/status/1897048284625297783","298901850","muhamadjenal"
"1897048250810818647","Tue Mar 04 22:15:23 +0000 2025","0","Banyak yang banjir gede ya serem banget","1897048250810818647","","","in","dnf w/o consent. ","0","0","0","https://x.com/ppurubi/status/1897048250810818647","1551382609942683648","ppurubi"
"1897048230002876915","Tue Mar 04 22:15:18 +0000 2025","0","mksttt banjir ini gimna caranya gue berangkat kerja?!","1897048230002876915","","","in","anywhere ","0","1","0","https://x.com/pritipotatou/status/1897048230002876915","1203609229396869120","pritipotatou"
"1897048219500339575","Tue Mar 04 22:15:15 +0000 2025","0","Adakah pernyataan dari pemerintah atas bencana banjir yang mengenai daerah Jabodetabek?","1897048219500339575","","","in","","0","0","0","https://x.com/sidsaft/status/1897048219500339575","1383779034497097737","sidsaft"
"1897048186952540194","Tue Mar 04 22:15:07 +0000 2025","2","Doa terbaik untuk warga Bekasi dan sekitarnya. Semoga banjir segera surut. Tetap waspada dan jaga keselamatan ","1897048186952540194","","","in"," to 𝕏","0","0","0","https://x.com/dilsbos/status/1897048186952540194","1176883501779406848","dilsbos"
"1896717213576630348","Tue Mar 04 22:14:52 +0000 2025","0","@quindecime @gorengaNyender warga jakarta dari dulu agresif ke pemerintah. semua gubernur dibabat dan disalahin utk masalah banjir. entahlah itu tunggangan politik atau engga tapi seenggaknya ada pergerakan dan perbaikan. ini bisa di tiru.","1897048123199119684","","august_usus","in","","0","0","0","https://x.com/august_usus/status/1897048123199119684","1307081168173625344","august_usus"
"1897045832815538434","Tue Mar 04 22:14:41 +0000 2025","0","@txtdrjkt Minjak brrti arah dari tamkot ke poris gak banjir ya?","1897048075396587995","","txtdrjkt","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bangcanstreet_/status/1897048075396587995","890931745","bangcanstreet_"
"1896864055308308914","Tue Mar 04 22:14:38 +0000 2025","0","@johatshu Dulu pas banjir dapet bantuan sekarang banjir ga dapet bantuan bahkan laporan ke BPBD ga ada hasil apa apa wkwk. Akhirnya yudah pasrah emng pemerintah kalau kasih bantuan ga rata","1897048062943715608","","johatshu","in","Indonesia","0","0","0","https://x.com/oshloveres94/status/1897048062943715608","1699289542220787712","oshloveres94"
"1896683718817063066","Tue Mar 04 22:14:34 +0000 2025","2","@txtdrbekasi @prabowo pak ini pemerintahannya kemana aja? Banjir setinggi ini ngk masuk ke highlight bapak kah? Jan ngurusin danantara aja","1897048045726183551","","txtdrbekasi","in","Indonesia","0","0","0","https://x.com/Mari08Art/status/1897048045726183551","1533462983988236288","Mari08Art"
"1897048001098735793","Tue Mar 04 22:14:23 +0000 2025","0","Ini Solusi Jangka Pendek Banjir Karawang Gubernur Jabar: Moal Anggeus ku Sembako https://t.co/P21Hk2HBGa","1897048001098735793","","","in","Indonesia","0","0","0","https://x.com/kabarlhk/status/1897048001098735793","950002951824666624","kabarlhk"
"1897047984929739027","Tue Mar 04 22:14:19 +0000 2025","0","Itu yg nangis2 karna basement Mall Mega Bekasi banjir pasti yg punya toko2 disitu. Aset mereka ikut ilang mana dulu ada langganan service dan install game PS4 gw dulu disitu. Semoga Allah SWT kasih rezeki pengganti. aamiin.","1897047984929739027","","","in","istanbul","0","0","0","https://x.com/captdhika27/status/1897047984929739027","1187006765314928646","captdhika27"
"1897037406261666272","Tue Mar 04 22:14:12 +0000 2025","0","@fsstival Banjir pun tetap buka haha","1897047953321459712","","fsstival","in","He/him.","0","0","0","https://x.com/turybo/status/1897047953321459712","1795114362757398528","turybo"
"1897047935868920155","Tue Mar 04 22:14:08 +0000 2025","0","Ini banjir pada dalem banget ya ya Allah sedih","1897047935868920155","","","in","@gyuwookist","0","0","0","https://x.com/primroseszs/status/1897047935868920155","1536582743240626177","primroseszs"
"1897047905003036887","Tue Mar 04 22:14:00 +0000 2025","0","Setiap denger PGP banjir tinggi Bunda gue langsung Alhamdulillah kan bunda gak ambil rumah di PGP. Dulu Ayah tuh yang pengen banget ambil rumah di sana. Emang sih rumahnya di depan masjid tapi bunda gak sreg karena pinggir kali banget. ","1897047905003036887","","","in","unknown.","0","1","0","https://x.com/hasnaftr/status/1897047905003036887","40812111","hasnaftr"
